Date, MaxTemperature, MinTemperature, AvgTemperature, AtObsTemperature, Precipitation, HDD, CDD, GDD
2012-01-29, 43, 24, 33.5, 29, 0.00, 31, 0, 0
2012-01-30, 40, 24, 32.0, 24, 0.07, 33, 0, 0
2012-01-31, 39, 24, 31.5, 38, 0.00, 33, 0, 0
2012-02-01, 58, 38, 48.0, 51, 0.00, 17, 0, 0
2012-02-02, 57, 33, 45.0, 33, T, 20, 0, 0
2012-02-03, 33, 27, 30.0, 28, 0.01, 35, 0, 0
2012-02-04, 36, 28, 32.0, 32, 0.00, 33, 0, 0
2012-02-05, 39, 24, 31.5, 25, 0.00, 33, 0, 0
2012-02-06, 33, 21, 27.0, 25, 0.00, 38, 0, 0
2012-02-07, 53, 25, 39.0, 35, 0.00, 26, 0, 0
2012-02-08, 36, 20, 28.0, 22, 0.00, 37, 0, 0
2012-02-09, 33, 17, 25.0, 20, 0.00, 40, 0, 0
2012-02-10, 44, 17, 30.5, 25, 0.00, 34, 0, 0
2012-02-11, 36, 22, 29.0, 27, 0.02, 36, 0, 0
2012-02-12, 32, 13, 22.5, 16, 0.15, 42, 0, 0
2012-02-13, 25, 16, 20.5, 24, 0.02, 44, 0, 0
2012-02-14, 39, 19, 29.0, 30, 0.00, 36, 0, 0
2012-02-15, 36, 29, 32.5, 33, 0.00, 32, 0, 0
2012-02-16, 37, 24, 30.5, 33, 0.02, 34, 0, 0
2012-02-17, 39, 33, 36.0, 34, 0.12, 29, 0, 0
2012-02-18, 42, 23, 32.5, 30, 0.00, 32, 0, 0
2012-02-19, 41, 28, 34.5, 29, T, 30, 0, 0
2012-02-20, 34, 25, 29.5, 25, T, 35, 0, 0
2012-02-21, 34, 17, 25.5, 27, 0.00, 39, 0, 0
2012-02-22, 40, 26, 33.0, 38, 0.00, 32, 0, 0
2012-02-23, 49, 31, 40.0, 31, 0.10, 25, 0, 0
2012-02-24, 42, 29, 35.5, 34, 0.02, 29, 0, 0
2012-02-25, 41, 28, 34.5, 30, 0.09, 30, 0, 0
2012-02-26, 32, 24, 28.0, 25, 0.03, 37, 0, 0
2012-02-27, 34, 22, 28.0, 33, 0.00, 37, 0, 0
2012-02-28, 51, 30, 40.5, 30, 0.00, 24, 0, 0
2012-02-29, 34, 23, 28.5, 34, 0.00, 36, 0, 0
2012-03-01, 36, 30, 33.0, 35, 0.57, 32, 0, 0
2012-03-02, 40, 31, 35.5, 36, 0.03, 29, 0, 0
2012-03-03, 47, 36, 41.5, 44, 0.16, 23, 0, 0
2012-03-04, 51, 28, 39.5, 31, 0.00, 25, 0, 0
2012-03-05, 31, 15, 23.0, 17, 0.05, 42, 0, 0
2012-03-06, 25, 11, 18.0, 18, 0.00, 47, 0, 0
2012-03-07, 40, 18, 29.0, 40, 0.00, 36, 0, 0
2012-03-08, 64, 40, 52.0, 56, 0.00, 13, 0, 2
2012-03-09, 58, 29, 43.5, 31, 0.46, 21, 0, 0
2012-03-10, 37, 19, 28.0, 21, 0.01, 37, 0, 0
2012-03-11, 40, 21, 30.5, 40, 0.00, 34, 0, 0
2012-03-12, 65, 31, 48.0, 32, 0.00, 17, 0, 0
2012-03-13, 65, 31, 48.0, 53, T, 17, 0, 0
2012-03-14, 68, 32, 50.0, 34, T, 15, 0, 0
2012-03-15, 60, 34, 47.0, 43, 0.00, 18, 0, 0
2012-03-16, 73, 43, 58.0, 47, 0.05, 7, 0, 8
2012-03-17, 66, 44, 55.0, 58, 0.03, 10, 0, 5
2012-03-18, 74, 51, 62.5, 55, 0.00, 2, 0, 13
2012-03-19, 77, 55, 66.0, 57, 0.00, 0, 1, 16
2012-03-20, 77, 50, 63.5, 53, 0.00, 1, 0, 14
2012-03-21, 74, 45, 59.5, 48, 0.00, 5, 0, 10
2012-03-22, 77, 48, 62.5, 57, 0.00, 2, 0, 13
2012-03-23, 75, 44, 59.5, 50, 0.00, 5, 0, 10
2012-03-24, 71, 45, 58.0, 55, 0.00, 7, 0, 8
2012-03-25, 64, 46, 55.0, 46, T, 10, 0, 5
2012-03-26, 51, 32, 41.5, 33, T, 23, 0, 0
2012-03-27, 35, 22, 28.5, 24, 0.00, 36, 0, 0
2012-03-28, 49, 24, 36.5, 49, 0.00, 28, 0, 0
2012-03-29, 74, 37, 55.5, 37, 0.13, 9, 0, 6
2012-03-30, 37, 32, 34.5, 33, 0.03, 30, 0, 0
2012-03-31, 48, 32, 40.0, 37, 0.20, 25, 0, 0
2012-04-01, 42, 35, 38.5, 38, 0.02, 26, 0, 0
2012-04-02, 41, 34, 37.5, 34, 0.50, 27, 0, 0
2012-04-03, 48, 25, 36.5, 33, 0.00, 28, 0, 0
2012-04-04, 53, 29, 41.0, 38, T, 24, 0, 0
2012-04-05, 55, 30, 42.5, 33, 0.00, 22, 0, 0
2012-04-06, 41, 20, 30.5, 28, 0.00, 34, 0, 0
2012-04-07, 46, 20, 33.0, 38, 0.00, 32, 0, 0
2012-04-08, 51, 24, 37.5, 34, 0.00, 27, 0, 0
2012-04-09, 60, 34, 47.0, 40, 0.00, 18, 0, 0
2012-04-10, 54, 27, 40.5, 40, 0.00, 24, 0, 0
2012-04-11, 51, 33, 42.0, 35, 0.02, 23, 0, 0
2012-04-12, 45, 35, 40.0, 39, 0.06, 25, 0, 0
2012-04-13, 51, 27, 39.0, 32, T, 26, 0, 0
2012-04-14, 58, 29, 43.5, 48, 0.00, 21, 0, 0
2012-04-15, 68, 48, 58.0, 54, 0.07, 7, 0, 8
2012-04-16, 69, 54, 61.5, 68, 0.03, 3, 0, 12
2012-04-17, 87, 47, 67.0, 50, 0.00, 0, 2, 17
2012-04-18, 60, 32, 46.0, 34, 0.00, 19, 0, 0
2012-04-19, 56, 32, 44.0, 45, 0.00, 21, 0, 0
2012-04-20, 73, 45, 59.0, 56, 0.00, 6, 0, 9
2012-04-21, 76, 51, 63.5, 51, 0.00, 1, 0, 14
2012-04-22, 51, 36, 43.5, 38, 0.57, 21, 0, 0
2012-04-23, 41, 31, 36.0, 32, 1.32, 29, 0, 0
2012-04-24, 36, 32, 34.0, 35, 0.23, 31, 0, 0
2012-04-25, 45, 32, 38.5, 41, 0.02, 26, 0, 0
2012-04-26, 51, 29, 40.0, 44, 0.00, 25, 0, 0
2012-04-27, 64, 32, 48.0, 33, 0.36, 17, 0, 0
2012-04-28, 44, 25, 34.5, 34, 0.00, 30, 0, 0
2012-04-29, 49, 24, 36.5, 39, 0.00, 28, 0, 0
2012-04-30, 53, 27, 40.0, 37, 0.00, 25, 0, 0
2012-05-01, 62, 37, 49.5, 51, 0.22, 15, 0, 0
2012-05-02, 60, 49, 54.5, 52, 0.01, 10, 0, 5
2012-05-03, 69, 52, 60.5, 57, 0.29, 4, 0, 11
2012-05-04, 82, 57, 69.5, 63, 0.98, 0, 5, 20
2012-05-05, 78, 49, 63.5, 49, 0.00, 1, 0, 14
2012-05-06, 61, 38, 49.5, 41, 0.00, 15, 0, 0
2012-05-07, 67, 37, 52.0, 53, 0.00, 13, 0, 2
2012-05-08, 64, 52, 58.0, 52, 0.29, 7, 0, 8
2012-05-09, 62, 52, 57.0, 58, 0.31, 8, 0, 7
2012-05-10, 67, 46, 56.5, 46, 0.06, 8, 0, 7
2012-05-11, 56, 35, 45.5, 49, T, 19, 0, 0
2012-05-12, 64, 37, 50.5, 47, 0.00, 14, 0, 1
2012-05-13, 78, 47, 62.5, 52, 0.00, 2, 0, 13
2012-05-14, 78, 50, 64.0, 56, 0.10, 1, 0, 14
2012-05-15, 67, 56, 61.5, 60, 0.25, 3, 0, 12
2012-05-16, 72, 57, 64.5, 65, 0.02, 0, 0, 15
2012-05-17, 77, 35, 56.0, 46, 0.00, 9, 0, 6
2012-05-18, 61, 34, 47.5, 49, 0.00, 17, 0, 0
2012-05-19, 73, 42, 57.5, 54, 0.00, 7, 0, 8
2012-05-20, 81, 46, 63.5, 57, 0.00, 1, 0, 14
2012-05-21, 85, 53, 69.0, 63, 0.00, 0, 4, 19
2012-05-22, 75, 60, 67.5, 64, 0.00, 0, 3, 18
2012-05-23, 78, 58, 68.0, 60, T, 0, 3, 18
2012-05-24, 76, 57, 66.5, 68, T, 0, 2, 17
2012-05-25, 79, 63, 71.0, 66, 0.00, 0, 6, 21
2012-05-26, 83, 61, 72.0, 70, 0.00, 0, 7, 22
2012-05-27, 83, 52, 67.5, 65, 0.00, 0, 3, 18
2012-05-28, 84, 57, 70.5, 70, 0.00, 0, 6, 21
2012-05-29, 89, 69, 79.0, 77, 0.00, 0, 14, 29
2012-05-30, 89, 61, 75.0, 64, 0.38, 0, 10, 25
2012-05-31, 77, 46, 61.5, 56, 0.00, 3, 0, 12
2012-06-01, 67, 43, 55.0, 52, 0.00, 10, 0, 5
2012-06-02, 67, 52, 59.5, 60, 0.43, 5, 0, 10
2012-06-03, 67, 51, 59.0, 55, 0.02, 6, 0, 9
2012-06-04, 65, 51, 58.0, 54, 0.04, 7, 0, 8
2012-06-05, 63, 46, 54.5, 52, 0.17, 10, 0, 5
2012-06-06, 62, 44, 53.0, 54, 0.01, 12, 0, 3
2012-06-07, 73, 44, 58.5, 54, 0.00, 6, 0, 9
2012-06-08, 74, 48, 61.0, 57, 0.00, 4, 0, 11
2012-06-09, 81, 55, 68.0, 59, 0.04, 0, 3, 18
2012-06-10, 74, 59, 66.5, 64, 0.04, 0, 2, 17
2012-06-11, 87, 63, 75.0, 71, 0.00, 0, 10, 25
2012-06-12, 85, 64, 74.5, 64, 0.14, 0, 10, 25
2012-06-13, 68, 49, 58.5, 53, 0.41, 6, 0, 9
2012-06-14, 69, 44, 56.5, 52, 0.00, 8, 0, 7
2012-06-15, 76, 47, 61.5, 59, 0.00, 3, 0, 12
2012-06-16, 82, 56, 69.0, 67, 0.00, 0, 4, 19
2012-06-17, 82, 59, 70.5, 64, 0.00, 0, 6, 21
2012-06-18, 80, 62, 71.0, 62, 0.00, 0, 6, 21
2012-06-19, 70, 62, 66.0, 63, 0.05, 0, 1, 16
2012-06-20, 86, 62, 74.0, 74, 0.26, 0, 9, 24
2012-06-21, 92, 64, 78.0, 75, 0.00, 0, 13, 28
2012-06-22, 92, 63, 77.5, 69, 0.00, 0, 13, 28
2012-06-23, 79, 54, 66.5, 63, 0.00, 0, 2, 17
2012-06-24, 78, 51, 64.5, 61, 0.00, 0, 0, 15
2012-06-25, 81, 60, 70.5, 62, 0.15, 0, 6, 21
2012-06-26, 69, 48, 58.5, 57, 0.08, 6, 0, 9
2012-06-27, 71, 46, 58.5, 62, 0.00, 6, 0, 9
2012-06-28, 78, 52, 65.0, 63, 0.00, 0, 0, 15
2012-06-29, 86, 63, 74.5, 74, 0.00, 0, 10, 25
2012-06-30, 90, 61, 75.5, 69, 0.00, 0, 11, 26
2012-07-01, 89, 63, 76.0, 69, 0.00, 0, 11, 26
2012-07-02, 87, 55, 71.0, 67, 0.00, 0, 6, 21
2012-07-03, 82, 54, 68.0, 64, 0.00, 0, 3, 18
2012-07-04, 89, 64, 76.5, 71, 0.05, 0, 12, 27
2012-07-05, 91, 67, 79.0, 71, 0.00, 0, 14, 29
2012-07-06, 83, 51, 67.0, 59, 0.00, 0, 2, 17
2012-07-07, 92, 59, 75.5, 65, 0.00, 0, 11, 26
2012-07-08, 80, 60, 70.0, 64, 0.40, 0, 5, 20
2012-07-09, 82, 56, 69.0, 60, 0.00, 0, 4, 19
2012-07-10, 78, 53, 65.5, 56, 0.00, 0, 1, 16
2012-07-11, 82, 49, 65.5, 64, 0.00, 0, 1, 16
2012-07-12, 85, 57, 71.0, 73, 0.00, 0, 6, 21
2012-07-13, 91, 68, 79.5, 71, 0.00, 0, 15, 30
2012-07-14, 88, 63, 75.5, 74, 0.00, 0, 11, 26
2012-07-15, 88, 69, 78.5, 72, T, 0, 14, 29
2012-07-16, 81, 65, 73.0, 69, 0.31, 0, 8, 23
2012-07-17, 86, 64, 75.0, 71, 0.00, 0, 10, 25
2012-07-18, 95, 67, 81.0, 76, 0.00, 0, 16, 31
2012-07-19, 83, 57, 70.0, 65, 0.00, 0, 5, 20
2012-07-20, 82, 61, 71.5, 62, 0.13, 0, 7, 22
2012-07-21, 68, 56, 62.0, 62, 0.06, 3, 0, 12
2012-07-22, 79, 60, 69.5, 68, 0.00, 0, 5, 20
2012-07-23, 83, 68, 75.5, 74, 0.00, 0, 11, 26
2012-07-24, 92, 70, 81.0, 74, 0.00, 0, 16, 31
2012-07-25, 82, 50, 66.0, 63, 0.00, 0, 1, 16
2012-07-26, 80, 63, 71.5, 65, 0.18, 0, 7, 22
2012-07-27, 83, 65, 74.0, 68, 0.32, 0, 9, 24
2012-07-28, 81, 62, 71.5, 65, 0.00, 0, 7, 22
2012-07-29, 79, 65, 72.0, 69, 0.14, 0, 7, 22
2012-07-30, 82, 53, 67.5, 59, 0.00, 0, 3, 18
2012-07-31, 86, 58, 72.0, 72, 0.00, 0, 7, 22
2012-08-01, 82, 61, 71.5, 64, 0.13, 0, 7, 22
2012-08-02, 81, 57, 69.0, 64, 0.02, 0, 4, 19
2012-08-03, 86, 62, 74.0, 66, 0.00, 0, 9, 24
2012-08-04, 91, 66, 78.5, 76, 0.00, 0, 14, 29
2012-08-05, 92, 75, 83.5, 78, 0.00, 0, 19, 34
2012-08-06, 83, 61, 72.0, 65, 0.08, 0, 7, 22
2012-08-07, 76, 50, 63.0, 57, 0.00, 2, 0, 13
2012-08-08, 86, 55, 70.5, 64, 0.00, 0, 6, 21
2012-08-09, 88, 62, 75.0, 71, 0.00, 0, 10, 25
2012-08-10, 88, 65, 76.5, 66, 0.64, 0, 12, 27
2012-08-11, 77, 65, 71.0, 69, 0.06, 0, 6, 21
2012-08-12, 81, 57, 69.0, 60, 0.00, 0, 4, 19
2012-08-13, 79, 58, 68.5, 62, 0.14, 0, 4, 19
2012-08-14, 80, 60, 70.0, 63, T, 0, 5, 20
2012-08-15, 80, 63, 71.5, 64, 1.55, 0, 7, 22
2012-08-16, 76, 51, 63.5, 56, 0.00, 1, 0, 14
2012-08-17, 80, 56, 68.0, 68, 0.00, 0, 3, 18
2012-08-18, 74, 54, 64.0, 58, 0.09, 1, 0, 14
2012-08-19, 72, 46, 59.0, 49, 0.00, 6, 0, 9
2012-08-20, 76, 49, 62.5, 56, 0.00, 2, 0, 13
2012-08-21, 74, 47, 60.5, 50, 0.00, 4, 0, 11
2012-08-22, 76, 49, 62.5, 54, 0.00, 2, 0, 13
2012-08-23, 80, 53, 66.5, 57, 0.00, 0, 2, 17
2012-08-24, 82, 51, 66.5, 56, 0.00, 0, 2, 17
2012-08-25, 86, 56, 71.0, 61, 0.00, 0, 6, 21
2012-08-26, 85, 61, 73.0, 69, 0.00, 0, 8, 23
2012-08-27, 85, 65, 75.0, 69, 0.00, 0, 10, 25
2012-08-28, 83, 65, 74.0, 66, 0.87, 0, 9, 24
2012-08-29, 77, 50, 63.5, 51, 0.00, 1, 0, 14
2012-08-30, 71, 44, 57.5, 47, 0.00, 7, 0, 8
2012-08-31, 80, 47, 63.5, 59, 0.00, 1, 0, 14
2012-09-01, 89, 59, 74.0, 64, 0.00, 0, 9, 24
2012-09-02, 82, 50, 66.0, 55, 0.00, 0, 1, 16
2012-09-03, 83, 55, 69.0, 66, 0.00, 0, 4, 19
2012-09-04, 75, 66, 70.5, 69, T, 0, 6, 21
2012-09-05, 78, 65, 71.5, 65, 0.48, 0, 7, 22
2012-09-06, 78, 59, 68.5, 67, 0.01, 0, 4, 19
2012-09-07, 84, 60, 72.0, 62, 0.21, 0, 7, 22
2012-09-08, 81, 62, 71.5, 71, 0.00, 0, 7, 22
2012-09-09, 75, 50, 62.5, 53, 0.50, 2, 0, 13
2012-09-10, 68, 42, 55.0, 50, 0.03, 10, 0, 5
2012-09-11, 64, 38, 51.0, 47, T, 14, 0, 1
2012-09-12, 73, 45, 59.0, 47, 0.00, 6, 0, 9
2012-09-13, 79, 47, 63.0, 56, 0.00, 2, 0, 13
2012-09-14, 82, 56, 69.0, 61, 0.00, 0, 4, 19
2012-09-15, 80, 52, 66.0, 54, 0.50, 0, 1, 16
2012-09-16, 65, 45, 55.0, 57, 0.00, 10, 0, 5
2012-09-17, 68, 46, 57.0, 47, 0.00, 8, 0, 7
2012-09-18, 74, 47, 60.5, 63, 0.11, 4, 0, 11
2012-09-19, 71, 42, 56.5, 46, 1.00, 8, 0, 7
2012-09-20, 61, 39, 50.0, 48, 0.00, 15, 0, 0
2012-09-21, 67, 48, 57.5, 57, 0.00, 7, 0, 8
2012-09-22, 73, 57, 65.0, 64, 0.37, 0, 0, 15
2012-09-23, 69, 40, 54.5, 43, 0.24, 10, 0, 5
2012-09-24, 60, 40, 50.0, 43, T, 15, 0, 0
2012-09-25, 61, 43, 52.0, 47, 0.00, 13, 0, 2
2012-09-26, 69, 47, 58.0, 57, 0.04, 7, 0, 8
2012-09-27, 65, 45, 55.0, 46, 0.13, 10, 0, 5
2012-09-28, 64, 46, 55.0, 52, 0.13, 10, 0, 5
2012-09-29, 55, 49, 52.0, 49, 0.06, 13, 0, 2
2012-09-30, 62, 39, 50.5, 44, 0.00, 14, 0, 1
2012-10-01, 56, 44, 50.0, 51, 0.30, 15, 0, 0
2012-10-02, 63, 48, 55.5, 57, 0.00, 9, 0, 6
2012-10-03, 64, 57, 60.5, 62, 0.06, 4, 0, 11
2012-10-04, 75, 60, 67.5, 62, T, 0, 3, 18
2012-10-05, 72, 46, 59.0, 55, T, 6, 0, 9
2012-10-06, 75, 50, 62.5, 50, 0.22, 2, 0, 13
2012-10-07, 56, 38, 47.0, 41, 0.11, 18, 0, 0
2012-10-08, 53, 32, 42.5, 34, 0.07, 22, 0, 0
2012-10-09, 56, 32, 44.0, 39, 0.00, 21, 0, 0
2012-10-10, 61, 39, 50.0, 53, 0.00, 15, 0, 0
2012-10-11, 61, 37, 49.0, 38, T, 16, 0, 0
2012-10-12, 55, 38, 46.5, 40, 0.09, 18, 0, 0
2012-10-13, 46, 23, 34.5, 24, 0.00, 30, 0, 0
2012-10-14, 52, 24, 38.0, 48, 0.15, 27, 0, 0
2012-10-15, 72, 48, 60.0, 60, 0.00, 5, 0, 10
2012-10-16, 67, 44, 55.5, 44, 0.00, 9, 0, 6
2012-10-17, 52, 31, 41.5, 31, 0.00, 23, 0, 0
2012-10-18, 65, 31, 48.0, 52, 0.00, 17, 0, 0
2012-10-19, 65, 48, 56.5, 48, 0.53, 8, 0, 7
2012-10-20, 65, 46, 55.5, 50, 0.20, 9, 0, 6
2012-10-21, 57, 43, 50.0, 46, 0.00, 15, 0, 0
2012-10-22, 60, 36, 48.0, 44, 0.00, 17, 0, 0
2012-10-23, 63, 40, 51.5, 44, 0.04, 13, 0, 2
2012-10-24, 55, 44, 49.5, 54, 0.91, 15, 0, 0
2012-10-25, 60, 54, 57.0, 58, 0.00, 8, 0, 7
2012-10-26, 70, 57, 63.5, 59, 0.00, 1, 0, 14
2012-10-27, 67, 49, 58.0, 49, 0.00, 7, 0, 8
2012-10-28, 56, 45, 50.5, 46, 0.09, 14, 0, 1
2012-10-29, 46, 44, 45.0, 44, 0.15, 20, 0, 0
2012-10-30, 58, 44, 51.0, 51, 0.99, 14, 0, 1
2012-10-31, 51, 39, 45.0, 39, 0.27, 20, 0, 0
2012-11-01, 42, 39, 40.5, 41, 0.10, 24, 0, 0
2012-11-02, 46, 38, 42.0, 38, 0.17, 23, 0, 0
2012-11-03, 40, 35, 37.5, 35, 0.06, 27, 0, 0
2012-11-04, 39, 31, 35.0, 32, 0.11, 30, 0, 0
2012-11-05, 37, 32, 34.5, 33, 0.03, 30, 0, 0
2012-11-06, 35, 30, 32.5, 32, 0.00, 32, 0, 0
2012-11-07, 41, 20, 30.5, 25, 0.00, 34, 0, 0
2012-11-08, 38, 25, 31.5, 30, 0.00, 33, 0, 0
2012-11-09, 39, 22, 30.5, 30, 0.00, 34, 0, 0
2012-11-10, 45, 29, 37.0, 40, 0.01, 28, 0, 0
2012-11-11, 52, 40, 46.0, 52, 0.00, 19, 0, 0
2012-11-12, 70, 52, 61.0, 59, 0.00, 4, 0, 11
2012-11-13, 64, 33, 48.5, 36, 0.68, 16, 0, 0
2012-11-14, 37, 33, 35.0, 34, T, 30, 0, 0
2012-11-15, 42, 23, 32.5, 24, 0.00, 32, 0, 0
2012-11-16, 46, 21, 33.5, 24, 0.00, 31, 0, 0
2012-11-17, 43, 22, 32.5, 25, 0.00, 32, 0, 0
2012-11-18, 48, 21, 34.5, 25, 0.00, 30, 0, 0
2012-11-19, 48, 21, 34.5, 33, T, 30, 0, 0
2012-11-20, 50, 28, 39.0, 31, 0.00, 26, 0, 0
2012-11-21, 49, 27, 38.0, 29, 0.00, 27, 0, 0
2012-11-22, 52, 26, 39.0, 29, 0.00, 26, 0, 0
2012-11-23, 60, 28, 44.0, 42, 0.00, 21, 0, 0
2012-11-24, 53, 33, 43.0, 33, T, 22, 0, 0
2012-11-25, 35, 30, 32.5, 31, T, 32, 0, 0
2012-11-26, 35, 30, 32.5, 33, 0.00, 32, 0, 0
2012-11-27, 40, 30, 35.0, 31, 0.00, 30, 0, 0
2012-11-28, 36, 21, 28.5, 27, 0.00, 36, 0, 0
2012-11-29, 35, 22, 28.5, 26, T, 36, 0, 0
2012-11-30, 45, 26, 35.5, 30, 0.00, 29, 0, 0
2012-12-01, 36, 29, 32.5, 36, 0.06, 32, 0, 0
2012-12-02, 44, 36, 40.0, 41, 0.00, 25, 0, 0
2012-12-03, 51, 41, 46.0, 44, 0.14, 19, 0, 0
2012-12-04, 57, 44, 50.5, 55, 0.01, 14, 0, 1
2012-12-05, 67, 41, 54.0, 42, 0.39, 11, 0, 4
2012-12-06, 42, 24, 33.0, 24, T, 32, 0, 0
2012-12-07, 38, 24, 31.0, 34, 0.00, 34, 0, 0
2012-12-08, 38, 33, 35.5, 38, 0.52, 29, 0, 0
2012-12-09, 49, 33, 41.0, 33, 0.06, 24, 0, 0
2012-12-10, 49, 33, 41.0, 49, 0.28, 24, 0, 0
2012-12-11, 53, 33, 43.0, 33, 0.54, 22, 0, 0
2012-12-12, 34, 23, 28.5, 26, 0.00, 36, 0, 0
2012-12-13, 41, 23, 32.0, 25, 0.00, 33, 0, 0
2012-12-14, 43, 24, 33.5, 27, 0.00, 31, 0, 0
2012-12-15, 44, 26, 35.0, 27, 0.00, 30, 0, 0
2012-12-16, 42, 27, 34.5, 40, T, 30, 0, 0
2012-12-17, 46, 40, 43.0, 40, 0.21, 22, 0, 0
2012-12-18, 44, 40, 42.0, 41, 1.10, 23, 0, 0
2012-12-19, 44, 34, 39.0, 34, 0.35, 26, 0, 0
2012-12-20, 39, 22, 30.5, 23, 0.00, 34, 0, 0
2012-12-21, 40, 23, 31.5, 32, 1.07, 33, 0, 0
2012-12-22, 34, 25, 29.5, 26, 0.15, 35, 0, 0
2012-12-23, 31, 26, 28.5, 30, 0.00, 36, 0, 0
2012-12-24, 36, 26, 31.0, 28, 0.00, 34, 0, 0
2012-12-25, 34, 27, 30.5, 29, 0.08, 34, 0, 0
2012-12-26, 29, 15, 22.0, 15, 0.00, 43, 0, 0
2012-12-27, 28, 15, 21.5, 21, 0.56, 43, 0, 0
2012-12-28, 25, 20, 22.5, 22, 0.03, 42, 0, 0
2012-12-29, 26, 22, 24.0, 24, 0.04, 41, 0, 0
2012-12-30, 27, 20, 23.5, 21, 0.38, 41, 0, 0
2012-12-31, 26, 16, 21.0, 16, T, 44, 0, 0
2013-01-01, 34, 16, 25.0, 28, 0.02, 40, 0, 0
2013-01-02, 28, 2, 15.0, 13, T, 50, 0, 0
2013-01-03, 25, 13, 19.0, 16, 0.02, 46, 0, 0
2013-01-04, 30, 16, 23.0, 29, T, 42, 0, 0
2013-01-05, 34, 27, 30.5, 31, 0.00, 34, 0, 0
2013-01-06, 33, 23, 28.0, 30, 0.00, 37, 0, 0
2013-01-07, 37, 25, 31.0, 25, T, 34, 0, 0
2013-01-08, 34, 23, 28.5, 30, 0.00, 36, 0, 0
2013-01-09, 40, 17, 28.5, 31, 0.00, 36, 0, 0
2013-01-10, 47, 31, 39.0, 35, 0.00, 26, 0, 0
2013-01-11, 40, 27, 33.5, 37, 0.00, 31, 0, 0
2013-01-12, 40, 35, 37.5, 39, 0.07, 27, 0, 0
2013-01-13, 49, 39, 44.0, 47, T, 21, 0, 0
2013-01-14, 58, 42, 50.0, 42, 0.03, 15, 0, 0
2013-01-15, 42, 26, 34.0, 27, 0.00, 31, 0, 0
2013-01-16, 34, 27, 30.5, 27, 0.06, 34, 0, 0
2013-01-17, 33, 27, 30.0, 32, 0.02, 35, 0, 0
2013-01-18, 34, 10, 22.0, 12, 0.04, 43, 0, 0
2013-01-19, 34, 12, 23.0, 31, 0.00, 42, 0, 0
2013-01-20, 49, 31, 40.0, 39, 0.00, 25, 0, 0
2013-01-21, 41, 17, 29.0, 19, 0.00, 36, 0, 0
2013-01-22, 23, 6, 14.5, 8, 0.10, 50, 0, 0
2013-01-23, 13, -2, 5.5, 3, 0.00, 59, 0, 0
2013-01-24, 11, -6, 2.5, -2, T, 62, 0, 0
2013-01-25, 13, -2, 5.5, 9, 0.03, 59, 0, 0
2013-01-26, 15, 6, 10.5, 8, 0.05, 54, 0, 0
2013-01-27, 19, 1, 10.0, 14, 0.01, 55, 0, 0
2013-01-28, 26, 10, 18.0, 24, 0.02, 47, 0, 0
2013-01-29, 39, 24, 31.5, 35, 0.13, 33, 0, 0
2013-01-30, 50, 35, 42.5, 50, 0.29, 22, 0, 0
2013-01-31, 59, 34, 46.5, 34, 0.78, 18, 0, 0
2013-02-01, 35, 18, 26.5, 20, 0.03, 38, 0, 0
2013-02-02, 22, 10, 16.0, 12, 0.00, 49, 0, 0
2013-02-03, 20, 7, 13.5, 8, T, 51, 0, 0
2013-02-04, 25, 8, 16.5, 12, 0.11, 48, 0, 0
2013-02-05, 20, 12, 16.0, 16, 0.03, 49, 0, 0
2013-02-06, 29, 16, 22.5, 25, T, 42, 0, 0
2013-02-07, 28, 4, 16.0, 11, 0.00, 49, 0, 0
2013-02-08, 32, 11, 21.5, 30, 0.00, 43, 0, 0
2013-02-09, 33, 14, 23.5, 15, 0.47, 41, 0, 0
2013-02-10, 18, -1, 8.5, 9, 0.02, 56, 0, 0
2013-02-11, 35, 9, 22.0, 34, T, 43, 0, 0
2013-02-12, 41, 33, 37.0, 33, 0.01, 28, 0, 0
2013-02-13, 34, 28, 31.0, 29, 0.00, 34, 0, 0
2013-02-14, 40, 22, 31.0, 28, 0.00, 34, 0, 0
2013-02-15, 40, 28, 34.0, 37, 0.00, 31, 0, 0
2013-02-16, 40, 21, 30.5, 22, 0.00, 34, 0, 0
2013-02-17, 27, 12, 19.5, 15, 0.00, 45, 0, 0
2013-02-18, 18, 10, 14.0, 11, T, 51, 0, 0
2013-02-19, 33, 11, 22.0, 33, 0.00, 43, 0, 0
2013-02-20, 36, 20, 28.0, 20, 0.08, 37, 0, 0
2013-02-21, 23, 15, 19.0, 15, 0.01, 46, 0, 0
2013-02-22, 19, 13, 16.0, 19, 0.01, 49, 0, 0
2013-02-23, 34, 19, 26.5, 33, 0.00, 38, 0, 0
2013-02-24, 37, 29, 33.0, 30, 0.03, 32, 0, 0
2013-02-25, 31, 28, 29.5, 30, 0.03, 35, 0, 0
2013-02-26, 36, 19, 27.5, 22, 0.00, 37, 0, 0
2013-02-27, 41, 22, 31.5, 34, 0.76, 33, 0, 0
2013-02-28, 36, 32, 34.0, 33, 0.67, 31, 0, 0
2013-03-01, 38, 30, 34.0, 30, 0.10, 31, 0, 0
2013-03-02, 32, 22, 27.0, 22, 0.07, 38, 0, 0
2013-03-03, 24, 20, 22.0, 20, 0.11, 43, 0, 0
2013-03-04, 24, 20, 22.0, 20, 0.02, 43, 0, 0
